test,domain,skill,difficulty,question_text_latex,option_A_latex,option_B_latex,option_C_latex,option_D_latex,correct_answer,correct_answer_spr_latex,step_1,step_2,step_3,step_4,step_5,step_6
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"$2x^2 + 10 = 82$ \\ If $x > 0$, what is the value of $x$?",,,,,6,6,The given equation is $2x^2 + 10 = 82$.,Subtract 10 from both sides to isolate the term with $x^2$: $2x^2 = 82 - 10$.,This simplifies to $2x^2 = 72$.,"Divide both sides by 2: $x^2 = \frac{72}{2}$, which is $x^2 = 36$.",Take the square root of both sides: $x = \pm\sqrt{36}$. This gives $x = 6$ and $x = -6$.,"The question asks for the value of $x$ where $x > 0$, so the answer is 6."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$\frac{x^2}{10} = 10$ \\ Which of the following is a solution to the given equation?,1,10,20,100,B,,The given equation is $\frac{x^2}{10} = 10$.,"To solve for $x$, multiply both sides of the equation by 10 to isolate the $x^2$ term: $x^2 = 10 \times 10$.",This simplifies to $x^2 = 100$.,Take the square root of both sides to solve for $x$: $x = \pm\sqrt{100}$.,The solutions are $x = 10$ and $x = -10$.,"Of the choices given, 10 is a solution to the equation."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$m^2 - 8 = 41$ \\ What is the positive solution to the given equation?,,,,,7,7,The given equation is $m^2 - 8 = 41$.,Add 8 to both sides of the equation to isolate the $m^2$ term: $m^2 = 41 + 8$.,This simplifies to $m^2 = 49$.,Take the square root of both sides: $m = \pm\sqrt{49}$.,The two possible values for $m$ are $m = 7$ and $m = -7$.,"The question asks for the positive solution, which is 7."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$5x^2 = 125$ \\ What is the positive value of $x$ that satisfies the equation?,5,10,25,120,A,,The given equation is $5x^2 = 125$.,"To solve for $x$, first divide both sides by 5 to isolate $x^2$: $x^2 = \frac{125}{5}$.",The equation simplifies to $x^2 = 25$.,Take the square root of both sides: $x = \pm\sqrt{25}$.,The two possible values for $x$ are $x = 5$ and $x = -5$.,"The question asks for the positive value of $x$, which is 5."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"If $(x+2)^2 = 9$, which of the following is a possible value of $x$?",1,3,5,7,A,,The given equation is $(x+2)^2 = 9$.,Take the square root of both sides of the equation: $\sqrt{(x+2)^2} = \pm\sqrt{9}$.,This simplifies to $x + 2 = \pm 3$.,This results in two separate linear equations.,Case 1: $x + 2 = 3$. Subtracting 2 from both sides gives $x = 1$.,"Case 2: $x + 2 = -3$. Subtracting 2 from both sides gives $x = -5$. Of the choices provided, 1 is a possible value."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"In the equation $(b-5)^2 = 4$, what is the largest possible value of $b$?",,,,,7,7,The given equation is $(b-5)^2 = 4$.,Take the square root of both sides: $b-5 = \pm\sqrt{4}$.,This simplifies to $b-5 = \pm 2$.,This gives two possibilities for the value of $b-5$.,Case 1: $b-5 = 2$. Adding 5 to both sides gives $b = 7$.,Case 2: $b-5 = -2$. Adding 5 to both sides gives $b = 3$. The largest possible value of $b$ is 7.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"If $(x-10)^2 = 144$, what is the smallest possible value for $x$?",22,12,2,-2,D,,The given equation is $(x-10)^2 = 144$.,Take the square root of both sides: $x-10 = \pm\sqrt{144}$.,This simplifies to $x-10 = \pm 12$.,This gives two separate equations to solve.,Equation 1: $x-10 = 12$. Adding 10 to both sides gives $x = 22$.,Equation 2: $x-10 = -12$. Adding 10 to both sides gives $x = -2$. The smallest of these two values is -2.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$(k+7)^2 = 121$ \\ What is one possible value of $k$?,,,,,"4, -18","4, -18",The equation to solve is $(k+7)^2=121$.,Take the square root of both sides: $k+7 = \pm\sqrt{121}$.,This simplifies to $k+7 = \pm 11$.,This gives two separate linear equations.,First equation: $k+7=11$. Subtracting 7 from both sides gives $k = 4$.,Second equation: $k+7=-11$. Subtracting 7 from both sides gives $k = -18$. Either 4 or -18 is a correct answer.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$(x-4)^2 - 1 = 24$ \\ What is the positive value of $x$?,1,5,9,21,C,,The given equation is $(x-4)^2 - 1 = 24$.,"First, add 1 to both sides to isolate the squared term: $(x-4)^2 = 25$.","Take the square root of both sides: $x-4 = \pm\sqrt{25}$, which gives $x-4 = \pm 5$.",This gives two possible equations.,Case 1: $x-4=5$. Adding 4 to both sides gives $x=9$.,"Case 2: $x-4=-5$. Adding 4 to both sides gives $x=-1$. The question asks for the positive value, which is 9."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$|x-9| = 2$ \\ What is a possible value of $x$?,-11,-7,2,7,D,,The equation is an absolute value equation: $|x - 9| = 2$.,"By the definition of absolute value, this equation can be split into two cases.",Case 1: $x - 9 = 2$. Adding 9 to both sides gives $x = 11$.,Case 2: $x - 9 = -2$. Adding 9 to both sides gives $x = 7$.,The two possible solutions are 11 and 7.,"Of the given options, 7 is a possible value."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$|2x + 1| = 9$ \\ What is one possible solution to the given equation?,,,,,"4, -5","4, -5",The given equation is $|2x + 1| = 9$.,The definition of absolute value implies two separate linear equations.,Case 1: $2x + 1 = 9$. Subtracting 1 from both sides gives $2x = 8$. Dividing by 2 gives $x = 4$.,Case 2: $2x + 1 = -9$. Subtracting 1 from both sides gives $2x = -10$. Dividing by 2 gives $x = -5$.,The two possible solutions to the equation are 4 and -5.,Either 4 or -5 is a correct answer.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$3 + |x| = 8$ \\ What is the negative solution for $x$?,-8,-5,-3,5,B,,The given equation is $3 + |x| = 8$.,"First, isolate the absolute value term by subtracting 3 from both sides: $|x| = 8 - 3$.",This simplifies to $|x| = 5$.,"By the definition of absolute value, there are two possible values for $x$.",The values are $x = 5$ and $x = -5$.,"The question asks for the negative solution, which is -5."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$|\frac{x}{2}| = 6$ \\ What is the negative solution to the equation?,,,,,-12,-12,The given equation is $|\frac{x}{2}| = 6$.,This absolute value equation can be split into two cases.,Case 1: $\frac{x}{2} = 6$. Multiply both sides by 2 to get $x = 12$.,Case 2: $\frac{x}{2} = -6$. Multiply both sides by 2 to get $x = -12$.,The two solutions are 12 and -12.,"The question asks for the negative solution, which is -12."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$|x+1.5| = 3.5$ \\ What is the positive solution?,-5,-2,2,5,C,,The absolute value equation is $|x+1.5| = 3.5$.,This can be written as two separate linear equations.,"Case 1: $x+1.5 = 3.5$. Subtract 1.5 from both sides: $x = 3.5 - 1.5$, so $x = 2$.","Case 2: $x+1.5 = -3.5$. Subtract 1.5 from both sides: $x = -3.5 - 1.5$, so $x = -5$.",The two solutions are 2 and -5.,"The question asks for the positive solution, which is 2."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"If $\sqrt{x-4} = 7$, what is the value of $x$?",11,21,45,53,D,,The given equation is $\sqrt{x-4} = 7$.,"To remove the square root, square both sides of the equation: $(\sqrt{x-4})^2 = 7^2$.",This simplifies to $x - 4 = 49$.,"To solve for $x$, add 4 to both sides of the equation: $x = 49 + 4$.",This gives the solution $x = 53$.,We can check the answer: $\sqrt{53-4} = \sqrt{49} = 7$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,What is the value of $x$ in the equation $\sqrt{2x} = 8$?,,,,,32,32,The equation is $\sqrt{2x} = 8$.,"To solve for $x$, square both sides to eliminate the square root: $(\sqrt{2x})^2 = 8^2$.",This simplifies to $2x = 64$.,Divide both sides by 2: $x = \frac{64}{2}$.,The solution is $x = 32$.,Check: $\sqrt{2(32)} = \sqrt{64} = 8$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"If $3\sqrt{x} = 15$, what is the value of $x$?",5,9,25,45,C,,The given equation is $3\sqrt{x} = 15$.,"First, isolate the square root term by dividing both sides by 3: $\sqrt{x} = \frac{15}{3}$.",This simplifies to $\sqrt{x} = 5$.,"To solve for $x$, square both sides of the equation: $(\sqrt{x})^2 = 5^2$.",The solution is $x = 25$.,Check: $3\sqrt{25} = 3(5) = 15$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$\sqrt{x} - 1 = 9$ \\ What is the value of $x$?,,,,,100,100,The equation is $\sqrt{x} - 1 = 9$.,Add 1 to both sides to isolate the square root term: $\sqrt{x} = 9 + 1$.,This simplifies to $\sqrt{x} = 10$.,Square both sides to solve for $x$: $(\sqrt{x})^2 = 10^2$.,The solution is $x = 100$.,Check the answer: $\sqrt{100} - 1 = 10 - 1 = 9$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,What is the value of $x$ if $\sqrt{x+20} - 3 = 3$?,-14,6,16,36,C,,The given equation is $\sqrt{x+20} - 3 = 3$.,"First, add 3 to both sides to isolate the radical: $\sqrt{x+20} = 6$.",Square both sides of the equation: $(\sqrt{x+20})^2 = 6^2$.,This simplifies to $x+20 = 36$.,Subtract 20 from both sides to solve for $x$: $x = 36 - 20$.,The solution is $x = 16$. Check: $\sqrt{16+20}-3 = \sqrt{36}-3 = 6-3=3$.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"$y = x^2 - 10$ \\ $x = 4$ \\ The graphs of the given equations intersect at the point $(x, y)$. What is the value of $y$?",,,,,6,6,The given system of equations is $y = x^2 - 10$ and $x = 4$.,"The intersection point $(x,y)$ is a solution to the system.",Substitute the value of $x$ from the second equation into the first equation: $y = (4)^2 - 10$.,Calculate the square of 4: $y = 16 - 10$.,Perform the subtraction: $y = 6$.,The value of $y$ at the intersection point is 6.
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"$y = x^2$ \\ $y = x + 12$ \\ If $(x,y)$ is a solution to the system of equations above and $x > 0$, what is the value of $x$?",3,4,6,12,B,,We are given a system of equations: $y = x^2$ and $y = x + 12$.,"Since both expressions are equal to $y$, we can set them equal to each other: $x^2 = x + 12$.",Rearrange the equation into standard quadratic form ($ax^2 + bx + c = 0$) by moving all terms to one side: $x^2 - x - 12 = 0$.,Factor the quadratic expression: $(x-4)(x+3) = 0$.,The zero product property gives two possible solutions for $x$: $x=4$ and $x=-3$.,"The problem states that $x > 0$, so the correct value of $x$ is 4."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,$y = 2x^2$ \\ $y = 50$ \\ The graphs of the given equations in the xy-plane intersect at two points. What is the negative value of $x$ at one of the intersection points?,,,,,-5,-5,We are given a system of two equations: $y = 2x^2$ and $y = 50$.,Substitute 50 for $y$ in the first equation to find the x-coordinates of the intersection points: $50 = 2x^2$.,Divide both sides by 2 to isolate $x^2$: $x^2 = \frac{50}{2} = 25$.,Take the square root of both sides to solve for $x$: $x = \pm\sqrt{25}$.,This gives two solutions for $x$: $x = 5$ and $x = -5$.,"The question asks for the negative value of $x$, which is -5."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"$y = \sqrt{x}$ \\ $y+x = 6$ \\ If $(x,y)$ is a solution to the system of equations, what is the value of $x$?",2,3,4,9,C,,We have a system of equations: $y = \sqrt{x}$ and $y+x = 6$.,Substitute $\sqrt{x}$ for $y$ in the second equation: $\sqrt{x} + x = 6$.,Let $u = \sqrt{x}$. The equation becomes $u + u^2 = 6$. Rearranging gives the quadratic equation $u^2+u-6=0$.,Factor the quadratic: $(u+3)(u-2)=0$. This gives possible solutions $u=-3$ and $u=2$.,"Since $u = \sqrt{x}$, $u$ must be non-negative. Therefore, we only consider $u=2$.","Substitute back: $\sqrt{x}=2$. Squaring both sides gives $x=4$. To check, if $x=4$, $y=\sqrt{4}=2$, and $2+4=6$, which is correct."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,"$x = y^2$ \\ $x+y=6$ \\ What is the positive value of $y$ for a solution $(x,y)$ to the system of equations?",,,,,2,2,The given system is $x = y^2$ and $x+y=6$.,Substitute $y^2$ for $x$ in the second equation: $y^2 + y = 6$.,Rearrange the equation into a standard quadratic form: $y^2 + y - 6 = 0$.,Factor the quadratic expression: $(y+3)(y-2) = 0$.,The zero product property gives two possible solutions for $y$: $y=-3$ and $y=2$.,"The question asks for the positive value of $y$, which is 2."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$x^2+(k-2)x+9=0$ The given equation has exactly one real solution, and $k > 0$. What is the value of $k$?",,,,,8,8,"The given equation is a quadratic equation in the form $ax^2 + bx + c = 0$, with $a=1$, $b=k-2$, and $c=9$.","A quadratic equation has exactly one real solution when its discriminant, $b^2-4ac$, is equal to zero.","Substitute the values of $a$, $b$, and $c$ into the discriminant formula: $(k-2)^2 - 4(1)(9) = 0$.",Simplify the equation: $(k-2)^2 - 36 = 0$.,Add 36 to both sides: $(k-2)^2 = 36$. Take the square root of both sides: $k-2 = \pm\sqrt{36}$.,"This gives two possible equations: $k-2 = 6$ or $k-2 = -6$. Solving for $k$ gives $k=8$ or $k=-4$. Since the problem states that $k>0$, the value of $k$ must be 8."
Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,"$y = x-5$ 
$y = \frac{2x+1}{x-1}$ 
If $(x_1, y_1)$ and $(x_2, y_2)$ are the solutions to the given system of equations, what is the value of $y_1 + y_2$?",$-8$,$-2$,$4$,$8$,B,,"To find the points of intersection, set the expressions for $y$ equal to each other: $x-5 = \frac{2x+1}{x-1}$.","Multiply both sides by $(x-1)$ to clear the denominator, assuming $x \neq 1$: $(x-5)(x-1) = 2x+1$.","Expand the left side: $x^2 - x - 5x + 5 = 2x+1$, which simplifies to $x^2 - 6x + 5 = 2x+1$.",Rearrange the equation into standard quadratic form $ax^2+bx+c=0$: $x^2 - 8x + 4 = 0$. Let the solutions for $x$ be $x_1$ and $x_2$.,The corresponding $y$ values are $y_1 = x_1 - 5$ and $y_2 = x_2 - 5$. We need to find the sum $y_1+y_2 = (x_1-5) + (x_2-5) = (x_1+x_2) - 10$.,"Using Vieta's formulas for the quadratic $x^2 - 8x + 4 = 0$, the sum of the roots is $x_1+x_2 = -\frac{-8}{1} = 8$. Therefore, $y_1+y_2 = 8 - 10 = -2$."
